year,month,lat,lon,c_maize,c_beans,c_oil,c_salt,c_food_price_index,inflation_maize,inflation_beans,trust_maize,trust_beans,data_coverage,data_coverage_recent,index_confidence_score,mkt_name_Gulu,mkt_name_Hoima,mkt_name_Jinja,mkt_name_Lira,mkt_name_Market Average,mkt_name_Mbarara
2018,7,2.77,32.31,1534.34,2330.83,5439.29,2489.35,1.18,-23.28,-6.77,9.5,9.6,18.25,28.08,0.97,1,0,0,0,0,0
2018,8,2.77,32.31,1246.27,2415.81,5326.34,2293.54,1.1,-37.69,-3.37,9.2,9.4,18.25,28.08,0.97,1,0,0,0,0,0
2018,9,2.77,32.31,1075.85,2370.07,5240.83,2299.87,1.04,-28.28,-5.2,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2018,10,2.77,32.31,1000.0,3000.0,5500.0,2382.94,1.03,-37.8,16.1,9.2,9.4,18.25,28.08,0.97,1,0,0,0,0,0
2018,11,2.77,32.31,1000.0,2200.0,5500.0,2403.02,0.98,-33.33,-12.0,9.2,9.4,18.25,28.08,0.97,1,0,0,0,0,0
2018,12,2.77,32.31,942.8,2632.73,5550.61,2264.13,0.93,-37.15,-11.82,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2019,1,2.77,32.31,800.0,2848.74,5591.91,2089.29,0.93,-46.67,8.11,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2019,2,2.77,32.31,1000.0,3000.0,5500.0,1980.43,0.93,-37.5,20.0,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2019,3,2.77,32.31,900.0,3000.0,6000.0,1992.62,0.98,-43.75,20.0,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2019,4,2.77,32.31,1500.0,3000.0,5500.0,2147.19,1.0,-6.25,20.0,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2019,5,2.77,32.31,1550.0,3500.0,5500.0,2287.34,1.01,-3.12,27.82,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2019,6,2.77,32.31,1800.0,3500.0,6000.0,2205.28,1.15,12.5,33.66,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2019,7,2.77,32.31,2000.0,3969.73,6000.0,2280.07,1.22,30.35,70.31,9.2,9.4,18.25,28.08,0.97,1,0,0,0,0,0
2019,8,2.77,32.31,2000.0,3700.0,7000.0,2229.24,1.22,60.48,53.16,9.5,9.6,18.25,28.08,0.97,1,0,0,0,0,0
2019,9,2.77,32.31,1600.0,3968.73,7000.0,2165.44,1.21,48.72,67.45,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2019,10,2.77,32.31,1800.0,3300.0,7000.0,2223.56,1.19,80.0,10.0,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2019,11,2.77,32.31,2000.0,3500.0,7000.0,2072.57,1.21,100.0,59.09,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2019,12,2.77,32.31,2000.0,3875.54,6000.0,2131.39,1.16,112.13,47.21,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2020,1,2.77,32.31,1500.0,3954.75,5000.0,2163.09,1.05,87.5,38.82,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2020,2,2.77,32.31,1572.36,3973.76,6000.0,2281.06,1.14,57.24,32.46,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2020,3,2.77,32.31,1376.38,4662.32,5661.16,2189.41,1.15,52.93,55.41,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,4,2.77,32.31,1100.0,5576.51,5166.67,2163.41,1.14,-26.67,85.88,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,5,2.77,32.31,1200.0,5250.0,6000.0,2171.31,1.11,-22.58,50.0,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,6,2.77,32.31,1200.0,5000.0,6000.0,2066.34,1.14,-33.33,42.86,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,7,2.77,32.31,1500.0,4167.0,6167.0,1948.51,1.15,-25.0,4.97,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,8,2.77,32.31,1500.0,3780.0,5667.0,2005.32,1.1,-25.0,2.16,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,9,2.77,32.31,1425.0,4247.47,5667.0,1909.75,1.11,-10.94,7.02,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,10,2.77,32.31,967.0,3817.0,5842.0,1877.27,1.05,-46.28,15.67,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,11,2.77,32.31,1136.0,4000.0,6000.0,1955.04,1.08,-43.2,14.29,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2020,12,2.77,32.31,1015.0,3308.0,6000.0,1959.26,1.01,-49.25,-14.64,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,1,2.77,32.31,1025.0,3891.51,6125.0,1946.65,1.03,-31.67,-1.6,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,2,2.77,32.31,1063.64,4242.74,6262.86,1959.3,1.07,-32.35,6.77,9.5,9.6,18.25,28.08,0.97,1,0,0,0,0,0
2021,3,2.77,32.31,1160.0,4400.0,6000.0,1958.25,1.06,-15.72,-5.63,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,4,2.77,32.31,1000.0,4786.0,7000.0,1919.17,1.12,-9.09,-14.18,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,5,2.77,32.31,1096.52,4926.06,7000.0,1922.41,1.08,-8.62,-6.17,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,6,2.77,32.31,1134.0,4916.0,7500.0,1889.71,1.04,-5.5,-1.68,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,7,2.77,32.31,1285.44,3965.44,6657.0,1912.38,1.01,-14.3,-4.84,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,8,2.77,32.31,1200.0,3186.0,6757.0,1932.01,0.98,-20.0,-15.71,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,9,2.77,32.31,1200.0,3000.0,7000.0,1810.72,0.97,-15.79,-29.37,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,10,2.77,32.31,1120.0,2800.0,6860.0,1881.22,0.95,15.82,-26.64,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,11,2.77,32.31,1286.0,2871.0,7571.0,1912.65,0.99,13.2,-28.22,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2021,12,2.77,32.31,1357.0,2914.0,8000.0,1918.45,1.01,33.69,-11.91,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2022,1,2.77,32.31,1467.0,3084.81,8000.0,1933.75,1.06,43.12,-20.73,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2022,2,2.77,32.31,1300.0,3167.0,8000.0,1844.7,1.08,22.22,-25.35,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2022,3,2.77,32.31,1500.0,3200.0,8000.0,1910.61,1.1,29.31,-27.27,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2022,4,2.77,32.31,1529.0,3500.0,8000.0,1910.46,1.14,52.9,-26.87,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2022,5,2.77,32.31,1620.0,4400.0,8000.0,1856.53,1.21,47.74,-10.68,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2022,6,2.77,32.31,1500.0,4474.72,8000.0,1876.98,1.22,32.27,-8.98,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2022,7,2.77,32.31,1751.42,4401.01,8950.39,1838.53,1.28,36.25,10.98,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2022,8,2.77,32.31,2000.0,4260.0,9200.0,1871.42,1.31,66.67,33.71,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2022,9,2.77,32.31,2000.0,4950.0,11000.0,1807.99,1.45,66.67,65.0,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2022,10,2.77,32.31,2000.0,5088.0,11655.23,1857.79,1.54,78.57,81.71,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2022,11,2.77,32.31,1975.0,5088.0,10000.0,1885.73,1.42,53.58,77.22,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2022,12,2.77,32.31,2000.0,5660.0,11000.0,1846.43,1.51,47.38,94.23,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2023,1,2.77,32.31,1500.0,5750.0,10250.0,1771.87,1.44,2.25,86.4,9.7,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2023,2,2.77,32.31,1416.67,6000.0,8666.67,1808.67,1.36,8.97,89.45,9.7,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2023,3,2.77,32.31,1637.5,5687.5,8312.5,1758.36,1.41,9.17,77.73,9.7,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2023,4,2.77,32.31,1667.0,6000.0,7417.0,1701.48,1.42,9.03,71.43,9.7,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2023,5,2.77,32.31,2000.0,6530.0,6500.0,1744.34,1.46,23.46,48.41,9.7,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2023,6,2.77,32.31,1933.0,6557.42,6200.0,1652.3,1.46,28.87,46.54,9.7,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2023,7,2.77,32.31,1850.0,6538.0,6063.0,1665.47,1.47,5.63,48.56,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2023,8,2.77,32.31,1529.0,6000.0,6000.0,1636.61,1.39,-23.55,40.85,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2023,9,2.77,32.31,1414.0,6000.0,7000.0,1690.81,1.38,-29.3,21.21,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2023,10,2.77,32.31,1438.0,5992.26,7000.0,1769.89,1.33,-28.1,17.77,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2023,11,2.77,32.31,1411.0,5500.0,7000.0,1738.19,1.31,-28.56,8.1,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2023,12,2.77,32.31,1360.0,5489.53,7000.0,1735.81,1.29,-32.0,-3.01,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2024,1,2.77,32.31,1492.0,5363.06,6625.0,1715.88,1.29,-0.53,-6.73,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,2,2.77,32.31,1250.0,5127.61,6883.0,1694.82,1.24,-11.76,-14.54,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,3,2.77,32.31,1257.0,5165.42,6857.0,1744.58,1.25,-23.24,-9.18,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,4,2.77,32.31,1211.0,5166.94,7000.0,1661.94,1.2,-27.35,-13.88,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,5,2.77,32.31,1150.0,5165.31,7100.0,1694.72,1.2,-42.5,-20.9,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,6,2.77,32.31,1075.0,5110.72,6975.0,1782.46,1.22,-44.39,-22.06,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,7,2.77,32.31,1086.0,4914.0,7286.0,1811.62,1.26,-41.3,-24.84,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,8,2.77,32.31,1133.0,4875.0,7458.0,1767.89,1.24,-25.9,-18.75,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,9,2.77,32.31,1067.0,5000.0,7833.0,1777.83,1.26,-24.54,-16.67,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,10,2.77,32.31,1000.0,4883.0,7167.0,1762.98,1.26,-30.46,-18.51,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,11,2.77,32.31,1200.0,4000.0,8000.0,1772.29,1.26,-14.95,-27.27,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2024,12,2.77,32.31,1200.0,4000.0,8000.0,1717.97,1.25,-11.76,-27.13,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2025,1,2.77,32.31,1272.0,3369.0,6940.0,1878.18,1.11,-14.75,-37.18,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,2,2.77,32.31,1224.0,3790.0,7647.0,1839.32,1.2,-2.08,-26.09,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,3,2.77,32.31,1242.0,3880.06,7757.0,1876.61,1.22,-1.19,-24.88,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,4,2.77,32.31,1550.0,4144.36,7000.0,1757.5,1.27,27.99,-19.79,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,5,2.77,32.31,2000.0,4427.5,7000.0,1767.61,1.46,73.91,-14.28,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,6,2.77,32.31,2000.0,4860.0,7000.0,1856.63,1.58,86.05,-4.91,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,7,2.77,32.31,1800.0,4325.0,7125.0,1879.93,1.51,65.75,-11.99,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,8,2.77,32.31,1333.0,4033.0,8000.0,1906.54,1.44,17.65,-17.27,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,9,2.77,32.31,1540.0,4500.0,7900.0,1941.63,1.41,44.33,-10.0,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,10,2.77,32.31,1820.0,4900.0,8000.0,1947.29,1.47,82.0,0.35,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,11,2.77,32.31,2000.0,5036.73,8000.0,1902.75,1.54,66.67,25.92,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2025,12,2.77,32.31,1871.0,5000.0,8214.0,1890.26,1.38,55.92,25.0,10.0,10.0,18.25,28.08,0.97,1,0,0,0,0,0
2026,1,2.77,32.31,1654.0,4477.14,10000.0,1779.07,1.43,30.03,32.89,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2026,2,2.77,32.31,1772.0,3849.0,10000.0,1867.17,1.39,44.77,1.56,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2026,3,2.77,32.31,1875.0,4010.0,10000.0,1831.8,1.43,50.97,3.35,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2026,4,2.77,32.31,1949.0,4729.84,10000.0,1903.81,1.5,25.74,14.13,10.0,9.9,18.25,28.08,0.97,1,0,0,0,0,0
2026,5,2.77,32.31,1759.8,4236.04,9101.32,1996.72,1.44,-12.01,-4.32,9.7,9.8,18.25,28.08,0.97,1,0,0,0,0,0
2026,6,2.77,32.31,2036.3,4159.39,9302.52,1985.26,1.49,1.82,-14.42,9.5,9.6,18.25,28.08,0.97,1,0,0,0,0,0
2026,7,2.77,32.31,1864.97,4105.87,9405.36,1907.57,1.46,3.61,-5.07,9.2,9.4,18.25,28.08,0.97,1,0,0,0,0,0
2026,8,2.77,32.31,1858.59,4192.04,9418.87,1927.57,1.46,39.43,3.94,8.9,9.2,18.25,28.08,0.97,1,0,0,0,0,0
2007,1,1.43,31.35,533.49,941.14,3555.01,1169.32,0.45,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,2,1.43,31.35,498.29,965.89,3560.65,1116.41,0.44,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,3,1.43,31.35,527.59,1005.84,3537.48,1127.14,0.45,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,4,1.43,31.35,531.93,1056.16,3622.73,1188.73,0.46,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,5,1.43,31.35,538.17,1091.02,3668.34,1176.07,0.46,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,6,1.43,31.35,506.73,992.92,3562.08,1257.02,0.45,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,7,1.43,31.35,516.89,958.28,3526.19,1170.35,0.44,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,8,1.43,31.35,514.72,1012.68,3633.67,1160.35,0.45,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,9,1.43,31.35,516.78,1046.01,3695.34,1169.64,0.46,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,10,1.43,31.35,516.68,1039.76,3638.62,1176.7,0.46,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,11,1.43,31.35,542.79,959.25,3753.59,1249.73,0.47,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2007,12,1.43,31.35,535.86,943.95,3741.12,1208.67,0.46,,,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,1,1.43,31.35,583.81,991.84,3709.92,1189.68,0.48,9.43,5.39,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,2,1.43,31.35,542.45,1011.43,3609.36,1163.25,0.46,8.86,4.71,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,3,1.43,31.35,585.17,1050.93,3608.76,1167.04,0.47,10.91,4.48,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,4,1.43,31.35,597.87,1152.15,3780.42,1226.06,0.49,12.4,9.09,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,5,1.43,31.35,604.64,1171.87,3758.25,1196.97,0.49,12.35,7.41,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,6,1.43,31.35,558.29,1050.46,3714.24,1257.23,0.48,10.18,5.79,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,7,1.43,31.35,596.0,1098.21,3712.92,1235.87,0.49,15.3,14.6,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,8,1.43,31.35,583.77,1141.99,3836.72,1241.03,0.5,13.41,12.77,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,9,1.43,31.35,607.93,1373.58,3915.67,1229.74,0.52,17.64,31.32,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,10,1.43,31.35,616.68,1520.09,4020.08,1189.6,0.52,19.35,46.2,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,11,1.43,31.35,666.83,1396.91,4275.45,1336.66,0.55,22.85,45.63,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2008,12,1.43,31.35,667.42,1379.32,4392.45,1351.78,0.56,24.55,46.12,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,1,1.43,31.35,646.54,1448.98,4337.64,1296.99,0.56,10.75,46.09,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,2,1.43,31.35,604.58,1500.8,4233.79,1332.91,0.55,11.45,48.38,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,3,1.43,31.35,683.52,1460.33,4456.05,1360.05,0.57,16.81,38.96,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,4,1.43,31.35,616.39,1529.1,4804.98,1564.67,0.6,3.1,32.72,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,5,1.43,31.35,728.97,1770.04,5099.99,1685.18,0.65,20.56,51.04,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,6,1.43,31.35,756.07,1692.74,5072.87,1666.65,0.66,35.43,61.14,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,7,1.43,31.35,740.19,1476.17,5078.37,1712.2,0.63,24.19,34.42,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,8,1.43,31.35,718.82,1709.21,4933.94,1592.88,0.64,23.14,49.67,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,9,1.43,31.35,664.45,1825.43,4840.49,1607.78,0.64,9.3,32.9,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,10,1.43,31.35,665.46,1649.26,4709.89,1530.04,0.62,7.91,8.5,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,11,1.43,31.35,672.52,1465.46,4733.36,1540.91,0.61,0.85,4.91,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2009,12,1.43,31.35,650.31,1302.03,4747.19,1567.81,0.59,-2.56,-5.6,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,1,1.43,31.35,614.87,1315.15,4931.41,1639.08,0.61,-4.9,-9.24,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,2,1.43,31.35,577.31,1401.73,4714.44,1497.52,0.59,-4.51,-6.6,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,3,1.43,31.35,683.05,1411.1,4844.91,1485.09,0.6,-0.07,-3.37,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,4,1.43,31.35,648.95,1537.82,4524.82,1499.1,0.58,5.28,0.57,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,5,1.43,31.35,729.61,1771.19,4415.8,1405.56,0.6,0.09,0.06,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,6,1.43,31.35,754.73,1665.57,4302.1,1300.4,0.59,-0.18,-1.61,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,7,1.43,31.35,715.5,1424.52,4198.4,1276.64,0.55,-3.34,-3.5,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,8,1.43,31.35,691.99,1651.43,3932.76,1187.22,0.55,-3.73,-3.38,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,9,1.43,31.35,623.39,1672.21,4018.0,1183.88,0.54,-6.18,-8.39,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,10,1.43,31.35,605.5,1633.92,3962.75,1172.8,0.54,-9.01,-0.93,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,11,1.43,31.35,629.47,1503.38,4109.1,1217.74,0.54,-6.4,2.59,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2010,12,1.43,31.35,631.28,1481.3,4090.79,1192.93,0.54,-2.93,13.77,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,1,1.43,31.35,632.69,1609.85,4210.18,1195.37,0.56,2.9,22.41,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,2,1.43,31.35,608.71,1718.6,4386.14,1167.31,0.58,5.44,22.61,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,3,1.43,31.35,755.7,1816.9,4695.23,1316.33,0.63,10.64,28.76,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,4,1.43,31.35,753.83,1702.95,4522.99,1469.64,0.65,16.16,10.74,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,5,1.43,31.35,807.84,1870.84,4964.18,1691.18,0.69,10.72,5.63,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,6,1.43,31.35,899.45,1820.37,4752.8,1557.4,0.69,19.17,9.29,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,7,1.43,31.35,855.51,1544.42,5165.92,1542.37,0.68,19.57,8.42,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,8,1.43,31.35,906.04,1689.91,5230.84,1482.07,0.71,30.93,2.33,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,9,1.43,31.35,785.27,1555.98,4903.18,1501.39,0.67,25.97,-6.95,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,10,1.43,31.35,731.71,1514.73,4889.84,1537.68,0.65,20.85,-7.29,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,11,1.43,31.35,717.75,1395.69,4929.15,1598.23,0.66,14.03,-7.16,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2011,12,1.43,31.35,701.67,1436.39,4891.27,1658.67,0.67,11.15,-3.03,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,1,1.43,31.35,641.74,1396.53,4807.22,1715.23,0.65,1.43,-13.25,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,2,1.43,31.35,584.0,1504.34,4859.44,1666.27,0.66,-4.06,-12.47,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,3,1.43,31.35,718.95,1588.68,4915.34,1669.72,0.67,-4.86,-12.56,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,4,1.43,31.35,722.59,1885.22,5403.65,1644.78,0.72,-4.14,10.7,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,5,1.43,31.35,838.56,2115.21,5697.72,1683.54,0.78,3.8,13.06,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,6,1.43,31.35,890.65,2099.45,5966.64,1772.89,0.79,-0.98,15.33,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,7,1.43,31.35,797.07,1691.78,5998.93,1785.06,0.77,-6.83,9.54,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,8,1.43,31.35,788.35,1575.08,6095.43,1814.08,0.78,-12.99,-6.8,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,9,1.43,31.35,706.92,1564.06,5624.52,1769.67,0.73,-9.98,0.52,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,10,1.43,31.35,681.33,1692.84,5709.45,1692.5,0.75,-6.89,11.76,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,11,1.43,31.35,683.71,1517.09,5542.23,1738.42,0.73,-4.74,8.7,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2012,12,1.43,31.35,677.17,1546.45,5673.07,1830.38,0.75,-3.49,7.66,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,1,1.43,31.35,706.22,1628.15,5542.84,1744.75,0.74,10.05,16.58,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,2,1.43,31.35,732.9,1779.6,5740.65,1800.01,0.76,25.5,18.3,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,3,1.43,31.35,784.16,1938.97,5525.24,1749.12,0.76,9.07,22.05,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,4,1.43,31.35,723.61,2001.31,5646.74,1789.38,0.77,0.14,6.16,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,5,1.43,31.35,793.27,2034.07,5814.12,1813.45,0.78,-5.4,-3.84,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,6,1.43,31.35,833.4,1929.94,5495.18,1799.97,0.77,-6.43,-8.07,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,7,1.43,31.35,763.49,1851.65,5362.5,1720.23,0.75,-4.21,9.45,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,8,1.43,31.35,700.26,2109.35,5383.86,1802.87,0.76,-11.17,33.92,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,9,1.43,31.35,715.76,2256.71,5477.48,1922.14,0.79,1.25,44.29,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,10,1.43,31.35,726.3,2007.24,5733.4,1830.25,0.78,6.6,18.57,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
