ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cassava_flour,cassava_flour_fao,maize,maize_flour,millet,millet_fao,oil,salt,sorghum,sorghum_fao,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cassava_flour,h_cassava_flour,l_cassava_flour,c_cassava_flour,inflation_cassava_flour,trust_cassava_flour,o_cassava_flour_fao,h_cassava_flour_fao,l_cassava_flour_fao,c_cassava_flour_fao,inflation_cassava_flour_fao,trust_cassava_flour_fao,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_millet_fao,h_millet_fao,l_millet_fao,c_millet_fao,inflation_millet_fao,trust_millet_fao,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_sorghum_fao,h_sorghum_fao,l_sorghum_fao,c_sorghum_fao,inflation_sorghum_fao,trust_sorghum_fao,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2018-09-01,2018,9,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2396.42,2554.58,2238.27,2275.38,-7.51,8.0,1808.07,1911.08,1705.07,1760.91,-7.62,9.8,1529.81,1620.08,1439.55,1503.83,-8.65,9.5,1059.53,1133.52,985.54,1005.28,-13.56,7.4,2002.15,2081.19,1923.11,1969.07,-18.03,8.0,1979.05,2105.77,1852.32,2063.99,-16.47,9.6,1905.2,1968.05,1851.59,1968.05,-11.36,9.6,5969.15,6127.92,5810.38,5962.08,-5.56,9.6,1689.19,1729.02,1649.36,1715.12,-3.77,9.7,1139.1,1217.52,1060.68,1168.3,-3.51,7.1,1045.98,1093.71,998.25,1031.66,-16.5,9.6,0.86,0.88,0.84,0.86,-16.18,9.6
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2018-10-01,2018,10,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2302.79,2647.22,2152.0,2647.22,-4.4,8.1,1789.1,1887.27,1690.92,1863.03,-14.71,9.8,1542.33,1629.49,1457.27,1629.49,-13.34,9.5,1019.99,1088.61,951.37,1045.4,-11.5,7.5,1991.83,2064.79,1918.87,1970.85,-13.55,8.1,2063.83,2194.97,1932.69,2191.07,-8.1,9.7,1971.69,2027.01,1916.36,2001.36,-7.8,9.7,6004.17,6157.18,5851.17,6151.68,-3.62,9.7,1734.36,1773.35,1695.37,1746.89,-2.23,9.8,1187.5,1266.72,1045.0,1045.0,-6.82,7.2,1032.07,1076.09,980.07,980.07,-12.92,9.7,0.86,0.88,0.85,0.86,-16.35,9.6
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2018-11-01,2018,11,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2639.52,2829.29,2285.0,2285.0,-12.8,8.1,1864.71,1967.26,1762.16,1767.2,-12.84,9.8,1678.96,1770.31,1552.0,1552.0,-8.93,9.5,1029.68,1099.92,959.44,1024.49,-12.34,7.5,1981.52,2048.76,1881.22,1881.22,-16.61,8.1,2191.21,2329.92,2052.5,2299.34,-10.32,9.7,2004.13,2059.89,1948.36,2029.91,-7.14,9.7,6135.46,6295.59,5975.33,6226.79,0.35,9.7,1757.06,1794.49,1719.63,1750.65,2.35,9.8,1063.74,1140.28,987.19,1089.97,-3.03,7.3,980.81,1022.22,939.41,972.43,-12.98,9.7,0.86,0.87,0.84,0.85,-13.79,9.6
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2018-12-01,2018,12,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2324.78,2491.37,2158.2,2491.14,-8.64,8.1,1786.07,1883.14,1632.5,1632.5,-21.0,9.8,1569.97,1659.06,1457.19,1457.19,-20.27,9.5,1039.51,1107.31,971.71,1014.07,-20.83,7.5,1899.33,1964.45,1834.22,1870.14,-18.17,8.1,2299.19,2443.82,1992.04,1992.04,-17.2,9.7,2032.24,2088.27,1906.3,1906.3,-12.78,9.7,6255.94,6415.31,6096.58,6212.85,-2.54,9.7,1765.84,1801.33,1730.35,1750.22,1.14,9.8,1122.16,1197.08,1043.47,1043.47,-18.97,7.3,971.88,1010.24,916.95,916.95,-26.75,9.7,0.85,0.86,0.83,0.84,-16.57,9.6
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-01-01,2019,1,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2500.61,2675.4,2325.82,2654.77,-0.35,8.1,1653.77,1746.85,1560.7,1635.26,-21.2,9.8,1486.26,1604.12,1401.82,1604.12,-14.05,9.5,1000.74,1079.19,934.23,1079.19,-11.1,7.5,1869.11,1978.3,1806.98,1978.3,-12.2,8.1,1992.21,2126.95,1863.61,2126.95,-1.81,9.7,1898.34,1975.51,1843.76,1975.51,-6.49,9.7,6235.0,6389.97,5918.07,5918.07,-4.61,9.7,1760.24,1862.34,1726.13,1862.34,3.38,9.8,1056.74,1127.49,985.99,1111.05,-7.92,7.3,918.66,1007.57,881.87,1007.57,-19.11,9.7,0.84,0.86,0.83,0.86,-14.47,9.6
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-02-01,2019,2,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,2662.4,3083.87,2480.85,3083.87,16.02,8.2,1653.12,1790.53,1562.66,1790.53,-7.32,9.8,1663.46,1758.34,1568.57,1735.98,0.68,9.5,1089.62,1161.7,1017.53,1155.55,-5.38,7.6,1965.84,2123.92,1895.84,2123.92,-8.76,8.1,2126.76,2263.74,1989.77,2124.5,-1.61,9.7,1979.72,2036.68,1922.76,1999.28,-4.52,9.8,6010.02,6181.19,5838.85,5949.79,-2.44,9.7,1866.46,1914.31,1818.61,1867.0,6.39,9.8,1130.07,1202.6,1057.55,1070.27,-12.36,7.3,1003.44,1050.18,956.71,1042.22,-16.66,9.7,0.86,0.88,0.85,0.88,-10.56,9.7
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-03-01,2019,3,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3071.2,3297.07,2845.33,3038.05,20.81,8.2,1793.45,2021.98,1691.23,2021.98,6.26,9.8,1774.01,1927.28,1674.54,1927.28,11.98,9.5,1142.1,1219.53,1064.67,1070.77,-8.55,7.6,2120.26,2207.98,2032.54,2077.43,-2.34,8.2,2124.68,2259.91,1989.46,2140.24,-8.43,9.7,2001.42,2058.41,1944.42,2038.63,-3.65,9.8,5964.67,6128.88,5800.45,6112.68,3.33,9.7,1864.79,1909.18,1820.41,1903.77,6.47,9.8,1076.2,1143.82,1008.57,1035.28,-14.36,7.3,1045.57,1091.99,999.15,1049.39,-12.22,9.7,0.89,0.9,0.88,0.89,-8.91,9.7
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-04-01,2019,4,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3062.65,3347.85,2853.24,3347.85,21.21,8.3,2018.75,2144.75,1892.75,1946.25,1.98,9.9,1962.8,2077.32,1848.28,1937.26,11.51,9.5,1085.31,1442.35,1013.36,1442.35,13.85,7.7,2131.54,2258.0,2046.39,2258.0,6.72,8.2,2140.07,2274.72,2005.41,2187.01,1.74,9.7,2041.68,2166.36,1984.03,2166.36,4.18,9.8,6127.5,6521.95,5959.59,6521.95,8.52,9.7,1906.42,2009.79,1862.52,2009.79,10.73,9.8,1059.83,1178.28,997.42,1178.28,-7.26,7.4,1045.93,1211.14,1002.37,1211.14,-2.78,9.7,0.9,0.95,0.88,0.95,-1.59,9.7
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-05-01,2019,5,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3352.45,3583.94,3120.95,3466.65,26.05,8.3,1954.62,2071.7,1837.53,2034.28,6.29,9.9,1938.24,2047.37,1829.12,2032.27,17.32,9.6,1407.22,1590.53,1279.37,1590.53,22.9,7.8,2296.2,2513.19,2200.71,2513.19,22.05,8.2,2187.17,2323.31,1843.23,1843.23,-21.4,9.8,2176.27,2239.56,2080.97,2080.97,-1.61,9.8,6461.68,6676.06,6159.45,6159.45,6.45,9.8,1994.51,2056.91,1939.99,2056.91,17.23,9.8,1182.71,1302.81,1104.69,1302.81,1.31,7.4,1210.76,1366.81,1139.34,1366.81,7.28,9.7,0.98,1.01,0.96,1.01,4.41,9.7
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-06-01,2019,6,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3484.0,3716.72,3251.28,3697.02,43.42,8.4,2056.25,2361.62,1937.12,2361.62,34.37,9.9,2047.61,2224.69,1935.38,2224.69,42.13,9.6,1619.99,1758.26,1481.73,1528.96,18.66,7.8,2545.97,2668.83,2347.84,2347.84,9.96,8.3,1843.16,2259.85,1723.62,2259.85,3.2,9.8,2076.16,2265.98,2014.81,2265.98,9.58,9.9,6266.51,6473.87,6059.16,6419.93,10.32,9.8,2046.08,2100.97,1991.19,2021.43,15.14,9.9,1271.98,1362.03,1181.94,1325.41,-2.51,7.5,1363.2,1453.14,1273.27,1420.21,16.94,9.7,1.04,1.06,1.01,1.01,7.26,9.7
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-07-01,2019,7,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3709.91,3957.13,3462.69,3623.64,54.91,8.5,2347.83,2682.49,2192.36,2682.49,40.23,9.9,2236.41,2495.57,2107.98,2495.57,53.54,9.7,1505.09,1631.26,1378.92,1599.36,41.66,8.0,2415.28,2539.51,2291.05,2407.43,22.09,8.4,2259.86,2419.23,2100.49,2312.51,9.27,9.9,2279.66,2351.58,2207.73,2312.68,16.93,9.9,6379.12,6585.13,6173.11,6420.47,7.99,9.8,2010.15,2060.43,1959.88,2053.52,20.87,9.9,1306.04,1393.16,1218.92,1372.07,21.85,7.6,1422.6,1511.0,1334.2,1419.27,25.42,9.8,1.02,1.04,1.0,1.02,10.7,9.7
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-08-01,2019,8,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3658.65,3897.16,3420.14,3442.9,44.96,8.6,2676.26,2864.51,2488.0,2719.63,51.13,10.0,2492.09,2649.69,2334.49,2489.66,64.41,9.7,1619.57,1746.17,1492.97,1537.9,43.24,8.1,2439.84,2561.71,2317.97,2385.95,20.26,8.5,2312.5,2473.75,2151.24,2181.56,10.24,9.9,2317.47,2389.93,2245.01,2314.03,21.13,9.9,6481.69,6858.11,6289.19,6858.11,15.11,9.9,2049.1,2141.65,1999.85,2141.65,28.26,9.9,1366.41,1453.24,1279.57,1379.55,26.94,7.8,1416.95,1499.05,1334.86,1384.33,32.34,9.8,1.02,1.04,1.0,1.01,14.79,9.8
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-09-01,2019,9,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3487.77,3715.58,3259.97,3549.24,55.98,8.8,2723.16,2903.39,2233.0,2233.0,26.81,10.0,2438.22,2585.92,2195.58,2195.58,46.0,9.8,1522.24,1639.43,1350.86,1350.86,34.38,8.3,2390.48,2502.4,2226.95,2226.95,13.1,8.5,2181.6,2583.04,2030.46,2583.04,25.15,10.0,2314.62,2386.07,2243.18,2350.14,19.42,10.0,6774.63,7004.09,6370.56,6370.56,6.85,9.9,2121.49,2177.57,2063.45,2063.45,20.31,10.0,1377.82,1459.68,1295.97,1314.51,12.51,7.9,1387.32,1462.3,1312.34,1400.53,35.75,9.9,1.01,1.02,0.99,0.99,14.52,9.8
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-10-01,2019,10,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3575.01,3807.16,3342.86,3385.71,27.9,8.7,2273.96,2441.03,2106.89,2354.56,26.38,10.0,2144.59,2280.65,2008.52,2249.21,38.03,9.8,1369.9,1473.29,1266.5,1433.25,37.1,8.3,2232.47,2401.81,2127.79,2401.81,21.87,8.6,2582.93,2770.23,2395.62,2581.81,17.83,10.0,2352.79,2424.49,2281.09,2409.39,20.39,10.0,6517.47,7141.83,6289.03,7141.83,16.1,9.9,2062.26,2114.96,2009.57,2091.38,19.72,10.0,1331.0,1406.42,1222.73,1222.73,17.01,7.9,1397.2,1467.84,1326.55,1347.56,37.5,9.9,0.99,1.0,0.97,0.99,14.91,9.8
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-11-01,2019,11,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3426.85,3649.51,3204.19,3406.98,49.1,8.7,2385.12,2551.22,2219.02,2252.61,27.47,10.0,2253.47,2387.83,2119.11,2214.68,42.7,9.8,1411.24,1583.02,1305.11,1583.02,54.52,8.3,2363.52,2481.79,2245.25,2361.92,25.55,8.5,2581.92,2766.83,2397.0,2647.9,15.16,10.0,2413.95,2486.88,2341.02,2442.55,20.33,10.0,6977.34,7289.75,6664.93,6715.93,7.86,9.9,2083.27,2157.96,2033.02,2157.96,23.27,10.0,1255.91,1368.5,1183.35,1368.5,25.55,7.9,1351.87,1416.54,1287.2,1391.16,43.06,9.9,0.99,1.0,0.97,0.99,16.49,9.8
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2019-12-01,2019,12,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3438.0,3670.85,3216.11,3670.85,47.36,8.8,2257.32,2409.75,2104.89,2206.67,35.17,10.0,2199.37,2324.87,2073.87,2198.79,50.89,9.8,1599.09,1718.52,1394.9,1394.9,37.55,8.3,2372.83,2483.17,2262.49,2376.37,27.07,8.6,2647.78,2835.31,2125.22,2125.22,6.69,10.0,2445.39,2518.42,2192.31,2192.31,15.0,10.0,6877.94,7152.76,6444.18,6444.18,3.72,10.0,2150.71,2204.35,2097.06,2125.01,21.41,10.0,1388.46,1473.6,1263.12,1263.12,21.05,8.0,1385.78,1448.98,1322.58,1369.41,49.34,9.9,0.99,1.01,0.97,0.97,15.39,9.8
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2020-01-01,2020,1,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3681.98,3924.82,3439.13,3844.24,44.81,8.8,2244.46,2386.27,2102.64,2337.35,42.93,10.0,2195.25,2313.84,2076.66,2264.83,41.19,9.8,1388.21,1495.74,1280.69,1362.07,26.21,8.4,2408.51,2510.27,2306.75,2316.54,17.1,8.6,2125.37,2283.76,1788.38,1788.38,-15.92,10.0,2176.72,2248.69,2018.94,2018.94,2.2,10.0,6467.21,6737.72,6149.87,6149.87,3.92,10.0,2117.31,2166.95,2019.53,2019.53,8.44,10.0,1265.92,1347.37,1184.46,1246.75,12.21,8.0,1375.08,1433.2,1301.86,1301.86,29.21,9.9,0.97,0.98,0.95,0.97,13.11,9.8
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2020-02-01,2020,2,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3861.37,4114.61,3608.14,3793.83,23.02,8.8,2336.67,2481.48,2191.85,2444.56,36.53,10.0,2269.6,2388.23,2150.97,2345.04,35.08,9.8,1369.33,1470.08,1268.58,1315.49,13.84,8.4,2370.56,2464.11,2277.01,2350.75,10.68,8.6,1788.31,1950.2,1651.6,1950.2,-8.2,10.0,2006.21,2133.25,1937.91,2133.25,6.7,10.0,6285.67,6536.52,6034.82,6080.53,2.2,10.0,2031.4,2107.18,1979.1,2107.18,12.86,10.0,1281.96,1357.41,1206.5,1214.09,13.44,8.0,1298.07,1353.2,1242.94,1331.69,27.77,9.9,0.97,0.98,0.95,0.97,10.96,9.8
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2020-03-01,2020,3,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,3829.49,4077.08,3581.91,4065.76,33.83,8.7,2462.18,2609.39,2314.97,2515.03,24.38,10.0,2344.57,2464.64,2224.51,2444.39,26.83,9.8,1310.75,1405.29,1216.21,1360.23,27.03,8.2,2372.13,2474.31,2284.69,2474.31,19.1,8.5,1950.25,2099.25,1746.63,1746.63,-18.39,10.0,2140.4,2213.8,2044.71,2044.71,0.3,10.0,6086.24,6319.24,5853.24,5972.12,-2.3,9.9,2105.25,2161.1,2049.41,2103.47,10.49,9.9,1236.3,1308.03,1164.57,1249.08,20.65,7.9,1334.78,1388.23,1281.32,1287.48,22.69,9.9,0.98,0.99,0.96,0.98,10.23,9.8
UGA,Uganda,Market Average,Market Average,Market Average,,,gid_uga_national_average,2020-04-01,2020,4,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,4080.72,4827.3,3812.42,4827.3,44.19,8.7,2520.5,2995.91,2374.41,2995.91,53.93,10.0,2439.96,2800.46,2315.89,2800.46,44.56,9.8,1362.97,1458.45,1267.48,1269.17,-12.01,8.2,2471.76,2561.42,2382.09,2531.79,12.13,8.5,1746.62,1880.52,1606.24,1606.24,-26.56,10.0,2039.42,2109.76,1969.08,1971.95,-8.97,10.0,6060.93,6272.3,5785.61,5785.61,-11.29,9.9,2107.9,2159.33,2056.46,2101.4,4.56,9.9,1272.09,1341.47,1141.6,1141.6,-3.11,7.8,1285.55,1335.46,1142.24,1142.24,-5.69,9.9,0.99,1.04,0.97,1.04,9.42,9.8
